"_id",author,comment,content,like,title
5b2e534052055a34b45ceb64,落幕红尘,43,文/落寞红尘 重视培养和建立良好师生关系在我国历史上就有着美好传统。 中国教育从古至今，就一直遵循着这个方向，并不断的加以改进，探索前行。 春秋...,37,谈古论今，建立新型的师生关系，树教师可塑性形象
5b2e534052055a34b45ceb65,落幕红尘,48,文/落寞红尘 目前我国学校整体管理水平落后，不同地区不同学校的管理水平出现较大差距。管理中出现了一些违规现象，办学行为极不规范。主要有： 1・违...,36,教育新规能带给我们多少实惠
5b2e534052055a34b45ceb66,苏羽Loner,29,（序） 我已经在这片迷雾里走了不知道多久了，当我已经不知道第几次回到这个蜘蛛网的时候，我决定不再前行了。 这是机场不远处的郊区。 两个小时前我带...,24,谎言者死
5b2e534052055a34b45ceb67,独钓云烟,5,,24,天道酬勤
5b2e534052055a34b45ceb68,买买买剁手菌,30,大家好，我是剁手菌！作为女生来讲，照片不P就发出去的简直对不起修图软件有没有！今天我就跟大家分享平时我爱用的几款app吧~希望大家能够喜欢，喜欢...,794,小仙女手机里必备的修图软件推荐
5b2e534052055a34b45ceb69,傅踢踢,3,1 直男的一生，总要面对一些送命题。有些命送得一清二楚，有些命送得不明不白。 但这两者还不是最绝的。最绝的是，明明送得一清二楚，自己还觉得不明不...,11,“我做错什么了？”“你没错，你怎么会做错？” | 请听题，这个直男到底错没错？
5b2e534052055a34b45ceb6a,文贝,31,山居林木翠，秀水绕村前。 古迹留文史，沧桑数百年。,60,古村新貌·五绝
5b2e534052055a34b45ceb6b,小托夫,0,,,金耳环（上）|小托夫
5b2e534052055a34b45ceb6c,镇长苗大叔,25,,29,致读者：童年是一座城
5b2e534052055a34b45ceb6d,不俗小七,22,父母，永远绕不开的词语 无论是富贵人家，还是贫穷乡里 谁看过他们夜里辗转反侧的愁容 谁见过他们在外遭受嘲讽的表情 钱财，是风霜雪雨里提炼 幸福，...,35,【诗】《无情，啃骨》
5b2e534052055a34b45ceb6e,麦家陪你读书,2,昨天，物理学家史蒂芬·霍金在英国去世，享年76岁。他是现代物理最耀眼的一颗星，是公认的牛顿继承人。 他的无边界设想量子宇宙论，解决了困扰科学界几...,14,致霍金：浩瀚星辰，都是你的世界
5b2e534052055a34b45ceb6f,不俗小七,28,用手指，轻轻捡起眼前的花瓣 残存的露滴，透着朝阳播放着曾有的繁华 左眼看到，云端轻纱抚耳的美人 挥动着彩霞，轻轻的将繁华赋予天下 右眼观望，白鹤...,38,【诗】《繁华，不尽》
5b2e534052055a34b45ceb70,雨意生香,21,煎              岁月  商船             贪财富  断尘缘           红尘沧...,20,一七令·粪土钱财
5b2e534052055a34b45ceb71,vidahouse玩家生活,2,相信大家也都听说了， 3月13日，网上疯传某建筑师因加班过度，与领导争执后，导致猝死一事。 网友纷纷留言大倒苦水，有怀孕九个多月还加班到凌晨一两...,3,设计师频频猝死，难道没有什么办法能改善吗？
5b2e534052055a34b45ceb72,海南黑哥,2,红色郁金香尽美 野外争开花色多 雾水洗花瓣清净 繁花默默享暖春,11,郁金香
5b2e534052055a34b45ceb73,海南黑哥,2,独花静野红艳艳 繁花春来争放香 清晨相爱热恋中 五颜六色聚一身,5,绣球花
5b2e534052055a34b45ceb74,沈南方,109,带侄女在游乐场玩，偶遇我的初中女同学周周。 记忆中都快搜索不出周周那时的样子，甚至完整的名字。那年她成绩平平、样貌平平、不大说话、性格内敛，也着...,324,那些热衷健身的姑娘，后来都过上了高配人生
5b2e534152055a34b45ceb75,意磬,24,文/意磬 [42]真相 方志鸿看着这张关系网中的内斗，逐渐走向高潮，所有利益关系都将浮出水面。他心里却有一丝怅然，并没有想象中那么大快朵颐。人心...,39,【家庭伦理】暗涌（42）
5b2e534152055a34b45ceb76,蓝钥匙,9,睡懒觉的梦 蓝钥匙|文 兰梦醒|图,15,梦的第四章
5b2e534152055a34b45ceb77,蓝钥匙,20,预备 想 蓝钥匙|文 雨的身体开始变冷 小树叶 蘑菇和向日葵 在秋天一起改了名字 它们都叫伞 一头小象 用鼻子把橘子花茶 举过头顶 它在扮演秋天...,20,秋天适合思念 写一封长信
5b2e534152055a34b45ceb78,疯自在_945,15,回文诗 （新韵） 文/疯自在 烛红映月清风晚，夜静凝香淡素笺。 书锦一年流水逝，孤人倦影对窗寒。 —— 寒窗对影倦人孤，逝水流年一锦书。 笺素淡...,43,影谁寄回文
5b2e534152055a34b45ceb79,疯自在_945,20,文//疯自在 相见欢 卿本多情 痴心说破无凭，自多情。 犹见堪怜遗恨是曾经。 红粉泪，佳人意，锁空庭。 愁对帘栊何处怨阿生？ 虞美人 卿本多情 ...,39,相见欢+虞美人
5b2e534152055a34b45ceb7a,良大师,77,文|良大师 1.你的每次选择，如同开启了一个平行宇宙 陶杰在《杀鹌鹑的少女》中，曾有这么一段话，如今读来，深入骨髓。 当你老了，回顾一生，就会发...,206,裸辞一年随感
5b2e534152055a34b45ceb7b,微迅,36,顶着绿色的希望 一直向往着云的方向 而你的根 却深深的扎在黑色的泥土里 有多少养分 你就长多高 有多少阳光 你就长多壮 但有一件事你总是不明白 ...,41,甘蔗
5b2e534152055a34b45ceb7c,萱萱老师,61,大家好！萱萱来更新第二周总结了。 上一周很多朋友都在评论或者私信我，给予我鼓励。 也有同学问我这么做不累吗？ 答案是：真的一点都不觉得累！虽然我...,154,【萱萱开挂的2018年】3月第二周总结
5b2e534152055a34b45ceb7d,古尔邦,11,学习时间没保障 成绩却是非常棒 在古尔邦上二年级的时候，他的母羊又产下了两只小羊羔，四只羊已经变成六只羊了，年仅8岁的古尔邦比以前更忙碌了， 他...,26,【青春】古尔邦从军记（8）
5b2e534152055a34b45ceb7e,天晨Joey,2,目标 将广场信息流中的优质内容推送到顶部 所有数据 赞 评论 是否配图 后台推荐标识 时间戳(s):（发帖时 - 2018-03-15-00-0...,1,广场信息流排序
5b2e534252055a34b45ceb7f,智黑生活家,0,今天是一年一度的国际消费者权益日，你准备好手中的投诉电话了吗？或者准备好收藏打假名单了吗？ 精明的黑莓酱才不会等到315，这一天才来集中举报呢，...,1,今年315，快用区块链查查你买的货是真是假
5b2e534252055a34b45ceb80,娱乐拆穿姐,0,＃关于霍金，大家昨天已经看了很多了 但我们还是想说一说 无关流量，是种态度吧＃ 昨天，斯蒂芬·霍金离开了我们。如果不是BBC在第一时间证实了，我...,2,霍金走了，最难过的是他吧
5b2e534252055a34b45ceb81,智黑生活家,0,每次去超市买一大堆东西后 才发现又没带购物袋 只能花钱买几个购物袋 既浪费钱，又不环保 而这款来自德国的购物神器——Nautiloop 便携购物...,1,这个鸡蛋大小的德国环保袋，却能轻松装下8大包抽取式纸巾
5b2e534252055a34b45ceb82,千始,3,这是最好的时代，只要有一部智能手机，各种各样的信息扑天盖地而来，令人迎接不暇。 这是最坏的时代，砸到我们头上的信息，很难辨别真伪。我们只能藉由我...,18,他们，多好，我们，也不错
5b2e534252055a34b45ceb83,林嘉梓,7,痛苦 文＼林嘉梓 啊，痛苦！痛苦——心上压着一块万吨巨石的痛苦发自内部灵魂，无人可倾诉的痛苦由于一个荒谬错误而导致的长年累月折磨着我的痛苦：悔不...,37,痛苦
5b2e534252055a34b45ceb84,一道,15,1925年12月31号的深夜——大概是民国十四年的除夕——已经45岁的鲁迅没有心情听新年的鞭炮，而是坐在他那个自称“绿林”的书屋里，一边一根接一...,43,1925年的鲁迅和死火的墓碑
5b2e534252055a34b45ceb85,艾黑丫,10,墙上插了一朵花衣服在柜子里很杂乱但穿在人身上格外精神好像每个人都带了一个拖油瓶好像每个人都在拼命甩开看不见的大尾巴装作直立行走 我们是否真的是独...,19,诗 | 疲惫英雄
5b2e534252055a34b45ceb86,艾黑丫,6,有两种电池人一种充电的时候快乐无比一种充电的时候痛苦万分生来如此，无法改变两种电池人性能一样使用起来没什么差别 久而久之，两种电池人有两种不同的...,23,电池人
5b2e534252055a34b45ceb87,艾黑丫,5,Mia说雪球是特别害羞的东西一抛出来就恨不得炸裂似的想要赶紧藏起来但是一个炮仗有时候也这么想那就麻烦大了本来应该安安静静享受集体生活的炮仗们突然...,21,诗 | 害羞
5b2e534252055a34b45ceb88,梅凉,7,音频链接：《潮湿的重庆》塞上 该出门了我总是后知后觉该去野外，收回晾了一年的诗稿你的到来一定是前世的预约返青的树纷纷捡拾去年的叶子枯过的，为它安...,20,🎧偏爱Top2塞上《潮湿的重庆》
5b2e534352055a34b45ceb89,素菜包,10,一个90后老阿姨的笑点世界，恶搞是我的绳命 【快来加入吧！】 走过路过别错过了喂 都在等着你呢！,7,遇见老同学，他完美逆袭的原因竟然是……
5b2e534352055a34b45ceb8a,简书福利社社长简东西,23,无论如何，我们都要向所有会员朋友说一句，抱歉，久等了。 会员服务自从2月1日上线以来，得到了广大简书用户的支持，会员总人数已经突破500人，买两...,27,抱歉，久等了
5b2e534352055a34b45ceb8b,布偶有点胖,1,2018年2月5日 星期一 天气，晴天，有雾霾 1. 昨天在书店看到一本书，想买，王小波的《爱你就像爱生命》，其实早有耳闻，只不过一直没去看也没...,6,【日记】爱你就像爱生命
5b2e534352055a34b45ceb8c,黄显浩,1,大家好，我是显浩，欢迎来到我的简书！ 在本期开始前和大家宣布两个好消息：其一，我获得了【简书职场优秀作者】；其二，我获得了发布付费文章的权限（目...,3,【幻灯片作业点评2】第7期
5b2e534352055a34b45ceb8d,秋水代沫,0,春色夜更浓，池有俏俏蛙。      三两嬉戏游，窃窃语不休。          2018.3.15安徽涡阳作,10,蛙
5b2e534352055a34b45ceb8e,海夜听风,23,一 只因爱苏轼，总是骂章惇。 这是大部分坡草的做法。 但在认真的看了两个人交往的始末后，我却对他恨不起来。反倒觉得两个人的相爱相杀中，他才是伤得...,34,章惇与苏轼的是非恩怨（一）
5b2e534352055a34b45ceb8f,寒七琪,1,高欢即将与尔朱兆大军交战，但却畏惧他人多势众，就此事问计于亲信段韶，段韶说：“所谓军队多，是能得到众人的拼死效力；所谓强大，乃是得到天下人的忠心...,1,尔朱氏失道寡助、众叛亲离
5b2e534352055a34b45ceb90,南飞雨燕,44,一碧青山晴空远 十里桃花云光开 草色初绿比桃叶 蜂蝶不置恋花忙 绯红一枝胭脂凝 巧语数句东风唤 赏花踏青何处去 一年一季清水江,101,桃花之约
5b2e534352055a34b45ceb91,ThoughtWorks中国,1,近年来，随着云计算技术的发展和各种诸如AWS、GCP、阿里云等云平台的日趋成熟，越来越多的的用户选择把系统搭建在云端，因此云测试的概念随即产生。...,8,云与性能测试
5b2e534352055a34b45ceb92,影视潜规则,0,（本文由闲人电影原创：idlemovie） 陈小春版的《鹿鼎记》可以说是所有《鹿鼎记》影视剧中最为经典的一部。陈小春对韦小宝的传神刻画是使得陈氏...,0,陈小春版鹿鼎记女演员现状 只有她成阶下囚
5b2e534452055a34b45ceb93,寒江钓月,17,文 / 寒江钓月 写这篇文章的时候，一个不可能存在的人，正睡在我家灰褐色的地板上。而窗外风雨交加，好像要把这个世界撕裂一个口子一样。 而这一切都...,27,【争当胡扯王】台风夜，我闯过了12盏红灯
5b2e534452055a34b45ceb94,塞上,24,我偏爱重庆潮湿的部分 她的山水宛如青蛇 游走石阶和小巷 苔藓漫延，定制的盛宴 端上了桌 我们躲在冬天房间，相隔不远 伸出的手还是冷的 像玻窗上的...,21,偏爱丨潮湿的重庆
5b2e534452055a34b45ceb95,惜迟,4,偏爱。 夜灯醉了酒 明晃晃的眼睛迷离了半宿 循着记忆的痕迹往复做梦 猫在阁楼的角落窥视 要从我的惊语里偷出病来 阳光朝盲人的心上开了一枪 又故作...,10,偏爱|盲人
5b2e534452055a34b45ceb96,梅凉,11,活动链接：【偏爱】梅凉出题，你写诗 第五期 诗文目录：【偏爱】梅凉出题，你写诗 第五期 收录 46篇诗文。 收藏夹其他诗文： 偏爱 | 你、天空...,20,梅凉出题，你写诗 第五期 Top5
5b2e534452055a34b45ceb97,一周青年,0,各位同学早上好，我是大梦。 相信你们也曾遇到过这样的人。出身卑微，却异常勤奋；也许还算聪明，但依旧会孜孜不倦地努力着；生活过得很糟糕，却还是能苦...,3,霍金，一个调皮可爱的年轻人
5b2e534452055a34b45ceb98,嘉百列,1,新鲜事 小程序开始邀请测试广告位，收到邀请的小程序可以选择在页面里插入广告位 banner。另外网上流传，微信小游戏「跳一跳」的广告价格是 50...,6,💡 产品设计日报 18/03/15 小程序测试广告位，白色情人节运营活动
5b2e534452055a34b45ceb99,一九七三,0,1.生病 我按断了和母亲的通话，按下挂机键的时候我是带着点脾气的，好像按断了我懊悔的前半生。可我不知道这股愤怒是从哪来的。 这是我连续服药的第四...,13,半生
5b2e534452055a34b45ceb9a,雨林季风,7,蓝蓝的水 蓝蓝的天 蓝蓝的世界 暖暖的心 美丽的西双版纳哟 走出了当代女神 山的崇高 水的柔情 子丑寅卯 夜夜相思 北回归线 心中的香格里拉 蓝...,36,蓝蓝的——署名雨林季风
5b2e534452055a34b45ceb9b,张小吹,50,早起缘江慢慢跑，远山云烟待日撩。 清新空气大口呼，健康身体比啥好。,38,《晨跑》
5b2e534452055a34b45ceb9c,墨安泊,14,,,聚散流年之春寒 | 36 重回别墅
5b2e534552055a34b45ceb9d,谈心社,13,“天下哪有父母不爱自己的孩子”，这可能是无数谎言中，被戳穿后会最伤人的一个。 开学季，15岁的陕西女孩小青没有按时到学校报道。两位校长得知情况后...,49,2018年了，15岁少女还被用来换彩礼
5b2e534552055a34b45ceb9e,卡兰诺,18,有一种爱，它崇高伟大，博大无边；有一种爱，它虽不明显，但却与你形影不离；有一种爱，它终生取之不尽，永远用之不竭。这是什么爱？这就是如大山般的父爱...,86,《摔跤吧！爸爸》最好地诠释了什么叫父爱如山
5b2e534552055a34b45ceb9f,逸之何春雷,19,边写边听球，走神了，还好广东赢球了。,50,落红不是无情物
5b2e534552055a34b45ceba0,单老师码字,13,【成语】斗酒学士【释义】指酒量大的文士或名臣。【出处】《新唐书·王绩传》：“以前官待诏门下省，故事，官给酒三升。或问：‘待诏何乐邪？’答曰：‘良...,24,【唐诗成语1】王绩之“斗酒学士”：三仕三隐，酒来酒去
5b2e534552055a34b45ceba1,小绾西,225,文/小绾西 我可能熬不出头了。 01 全民写作的时代，能熬出头的只有两种人:天资聪颖的和勤奋努力的。 我不是第一种也害怕成为不了第二种。 都说生...,312,写作，什么时候才能熬出头?
5b2e534552055a34b45ceba2,李成东,0,3月13日，有消息称，京东金融正在筹备新一轮融资，金额超过100亿元。中金、中粮或将领投本轮融资，而京东金融的估值也有望超过200亿美元。201...,0,哪家电商发期权最大方？阿里30万，亚马逊4.7万，京东1.7万
5b2e534552055a34b45ceba3,瑞亚子,0,""" 她是只飞翔的小鸟，在夜里抓住光芒。地狱就是天堂。那么疲倦的女人，展开她永不折断的翅膀，自由飞翔。她在燃烧，夜空随着火花盛开。她燃烧了这个夜晚...",2,虽一生坎坷，作品惊艳世人，墨西哥传奇女画家——弗里达
5b2e534552055a34b45ceba4,网易王三三,0,就在今天上午，手机弹出一条推送：“2017年3月14日，斯蒂芬·威廉·霍金在剑桥的家中去世，享年76岁。” 我打开微博和微信，发现大家的反应出奇...,5,像霍金一样全力以赴地活着
5b2e534552055a34b45ceba5,真我之旅,0,可可西里位于青藏高原东北角，被称为世界“第三极”。它囊括了位于海拔4500米以上的大面积的高山和草原系统，在不间断的地质变迁中在青藏高原上形成了...,5,穿越生命的禁区，探秘中国面积最大的世界自然遗产地
5b2e534552055a34b45ceba6,牛客网,2,阿里一面 开始时间：2018-03-10 16 : 47 持续时间：31 m 1 s 面试开始： 痛苦，不想多说。阿里不愧是阿里，问的很有深度，...,12,阿里面经，顺便求判定是否凉凉
5b2e534652055a34b45ceba7,茶老皮匠,76,《七律.榕树》平水韵 欲比飞龙向九霄，千枝百叶万须飘。 偏安壑石风霜浸，惯看人间日月韶。 不问苍天何以寿，无经雪雨怎言憔? 纵然几度容颜改，我未...,71,诗社作业‖《七律.榕树》平水韵
5b2e534652055a34b45ceba8,L雪莉,28,清晨 太阳还没起床呢 我却已赤着脚  踩在青草上 草地如此软 天空如此圆 湖水如此清 空气如此的新鲜 我畅快地呼吸着 如同那小婴儿 贪婪地吸吮着...,37,赤脚踩在青草上……
5b2e534652055a34b45ceba9,國學上官清晨,1,跋（bá），祝鸿熹主编的《古代汉语词典》解释为「翻山」；「踩」；「评论，评说」；「文体名，写在书籍或文章后面，多用以评介其内容或说明写作经过等」...,7,序
5b2e534652055a34b45cebaa,我是雯雯,7,走过冬天大地沉睡，植被沉睡的季节，来到树绿了，鸟鸣了，花开了，生机勃勃了春的季节。 大地的春又回，人们又看到了熟悉的春的景色：柳条上是探出头来的...,6,春的早餐/新的一天，从早餐开始«十四»
5b2e534652055a34b45cebab,琢玉书生,5,暖暖的阳光 静静地打在雪地上 洁白无暇的雪花 折射出的晶莹七彩 悄悄地绽放 犹如钻石般 放射着光芒 轻轻地走过 白雪公主的世界 在纯洁里寻找着童...,18,雪的世界
5b2e534652055a34b45cebac,柠檬时钟,0,《黑豹》以极高的首周票房登上了热映电影的榜首。在正式登陆内地之前，《黑豹》就以强者姿态占据了观众们的视线。且不说“漫威最佳电影”的荣誉（似乎媒体...,3,《黑豹》的“精神胜利法”，逆转漫威的风向标
5b2e534652055a34b45cebad,琢玉书生,6,总是在最美的年纪 迷失自己 总是纠结于 是向前冲还是试图逃离 偶尔的任性 会付出冲动的代价 但却收获了四季 用曾经的容颜 换取了曾经的美丽 岁月...,17,逝去的青春
5b2e534652055a34b45cebae,琢玉书生,2,能忍受挫折 但不能自甘堕落 生命的每个轮回里 承受了一切 就是享受了生活 为了日子都在努力着 为了生存也都在拼搏 人生的路 不可能一帆风顺 辛苦...,16,改变
5b2e534652055a34b45cebaf,琢玉书生,11,皎洁的月光 滑落了一地的忧伤 那片落寞里 是姑娘脸上的冰霜 在寒冷里寻找着温暖 来湿热那久违了的目光 一份清冷 换来一夜沉长 黑暗的思绪 捎去了...,15,滑落的忧伤
5b2e534652055a34b45cebb0,琢玉书生,3,也许只有彼此的祝福 才能感知对方的温度 或许无声的牵挂 才是心底最深的痛处 那些个不眠的夜 一个人在体味孤独 把思念都一一记录 让一份相思如涓流...,13,情感归处
5b2e534752055a34b45cebb1,一个高中生的日常,1,上周，霍金迎来了自己的76岁生日。 自他被诊断出患渐冻症，已经过去了55年。 印象中的霍金，一直与轮椅相伴，脑袋歪向一边。 但是，一动不动的霍金...,10,霍金的轮椅有多黑科技？
5b2e534752055a34b45cebb2,秋水代沫,0,——2018.03.07祝好友新婚快乐！    我已经记不清楚，我是从什么时候开始忘记过去;也不记得我是从什么时候开始，拥有的昨天。...,9,星语星愿
5b2e534752055a34b45cebb3,清若_,10,在一场春天 它，朝我奔来 喜悦的心在风里发了芽 决心要一起去看万千繁花 静的是听得到的呼吸 以及彼此的心跳 无处安放的讶异 掠过一群蝴蝶的梦 又...,35,走马的季节
5b2e534752055a34b45cebb4,柠檬小分队,8,当一个男人或女人被视作有归属，他可以接触到的人和事就有了更多屏障，那些没有进步思想的首先会带着偏见远离这个麻烦精，我很疑惑人们聊天难道更多是为了...,11,麻烦精来了
5b2e534752055a34b45cebb5,Summer爱夏天,30,138，第一百三十八天，今日绘画主题：夏荷(彩色铅笔·临摹)。 工具材料:马可48色彩色铅笔、三福霹雳马彩色铅笔、英国获多福水彩纸（纯白色190...,73,【每日一绘★138】彩色铅笔：夏荷
5b2e534752055a34b45cebb6,牛客网,0,前言：酷家乐面试前会通知你面试时间，面试后会反馈面试结果，总之，真的挺好的，可惜就是楼主二面没过~~~ 一面： 1.自我介绍 2.说说自己做的前...,7,2018春招酷乐家面经分享（前端篇）
5b2e534752055a34b45cebb7,灏鲲,1,今天去吃了肯德基又出的抹茶味冰激凌，本来想吃有抹茶和巧克力两种口味的迷彩双炫，但去了之后却被告知巧克力的已经…木有了！ 想着单吃抹茶味应该也还不...,2,今天的肯德基泛着绿光，新品抹茶味冰激凌测评
5b2e534752055a34b45cebb8,竹月文林,16,原创/竹月文林 其一 枝头嫩芽翠，篱下刺玫红。 闲坐听幽竹，春风落院中。 其二 春来眷日华，燕觅去年家。 故主安康在，满山桃李花。 其三 雾袅依...,27,【五绝】初春
5b2e534752055a34b45cebb9,大侠霍元乙,46,林深气倍寒，峰险瀑尤欢。 筑舍樵炊地，兴庐著圣坛。 望湖新柏翠，赏月老枫丹。 箬帽吴中冠，凌霄野更宽。,70,观山.雨行穹窿道中（七）
5b2e534752055a34b45cebba,柏拉图之,23,一夜春雷动，桃花慢不开；        人言真国色，风雨后应来。        （用《平水韵》上平十灰）,43,【五绝】惊蛰望桃花不开
5b2e534852055a34b45cebbb,女神方法论,0,一 在国内，有三种白葡萄酒最常见，我常常称为它们为“白色三剑客”。 雷司令（Riesling）、长相思（Sauvignon Blanc）这两种白...,1,白葡萄酒上有“Chardonnay”字样的，是什么酒？
5b2e534852055a34b45cebbc,Harvest收获,46,莫道锦书托碧意，莺声燕语相知。 时光知味意迟迟。 个侬心事，流水负相思。 曾记当年三月暮，桃花已上鬓丝。 长亭美景话别时。 残阳故里，风清马蹄急。,90,临江仙.时光知味
5b2e534852055a34b45cebbd,热心,0,,,小学数学思维训练 6：找寻突破口
5b2e534852055a34b45cebbe,楠天下的太阳花,0,楠天下的太阳花/原创 一 景岗山唱《步步高》：「说道不如做到，要做就做最好！」 我做到了。现在，我来得瑟一番。但是我还没有做到最好，所以，必须来...,16,一个奇妙习惯引起的复盘
5b2e534852055a34b45cebbf,作一滴水,6,用手机拍照人人都会，可是想要拍出大片的效果，却不是每个人都能做到的。——《手机摄影大师炼成术》 随着手机功能的越发强大，手机拍照成为当下的新时尚...,10,手机拍照里的秘密
5b2e534852055a34b45cebc0,羽文如月,6,《六项精进》 稻盛和夫 001要正确思考 正确思考，你的潜意识里渗透着正能量，蓦然回首，问题答案就在那里。正确思考总会带来巨大智慧，然后汇集起来...,11,10个精进妙点，助你修炼人生
5b2e534852055a34b45cebc1,我是知识的搬运工,0,我昨天发布了一篇文章，《职场就要在商言商，不要被老板几句花言巧语忽悠了》，里面有一个实习生被公司拖欠工资的案例，她该怎样维权呢？ 再简述一下这个...,4,实习没签协议，公司拖欠工资，该怎么维权？（网上搜出的方法不靠谱，一定要看这篇）
5b2e534852055a34b45cebc2,二斗八,11,满天苍茫宇宙白，远山近都皆一色。 琼淩飘飘盖水榭，蜡蕊漫漫封楼台。 一庭草木着素裹，满苑梨花迎时开。 行人三俩路边走，轿车百千雪中埋。 疑似天公...,23,塞上春雪纷飞
5b2e534852055a34b45cebc3,琢玉书生,5,生活里不能缺少爱 刺猬的爱情就是互相伤害 遍体鳞伤的错过 剩下的就是在时光里 一个人的等待 时光荏苒 龟兔比赛 不协调的色调里 无人能够喝彩 博...,11,尘世里的爱情
5b2e534852055a34b45cebc4,相山雨晨,8,《鹧鸪天。消息》 雨细风斜柳丝摇，邻村阿姑走急焦。 燕子水上逐飞影，绿野埂边唤阿娇。 人立稳，手频招。 声声漫过雨虹桥。 原来阿娇身未嫁，媒婆城...,20,《鹧鸪天》
5b2e534852055a34b45cebc5,心竞界,0,延续5个月的“博通强购高通”案，凉了。 从梦幻般的最高1600亿美元收购金额，博通（准确来说应该是安华高，只是在吞并老牌芯片厂商博通后换名）“贪...,4,“博通+高通”诡异收场，是时候回忆下“AMD+ATI”的信仰合体了
5b2e534852055a34b45cebc6,半裸银装施粉黛,39,（款款） 情深滋万物，     （悠悠） 玉带落银针。     （盈盈） 草色生新绿，     （熠熠） 珍珠隐碧心...,52,七绝（五绝） 春雨
5b2e534852055a34b45cebc7,焰归来,0,目录二 （第十八回）  [说明] 元春书匾额、对联后，又题大观园一绝，然后命众姊妹也各题一匾一诗；又要宝玉为“潇湘馆”、“蘅芜苑”、“怡红院”、...,4,红楼梦诗词赏析——71.天上人间诸景备（元春题）
5b2e534852055a34b45cebc8,琢玉书生,0,不管有钱没有钱 学会偷得半日闲 静待霞光赶日月 吉星高照艳阳天 无聊拼街逛商场 东挑西选挑新鲜 跳蚤市场能捡漏 格调高雅品高端 琳琅满目乱人眼 ...,13,古风  ‖      休闲
5b2e534852055a34b45cebc9,琢玉书生,0,临摹一笔 苍山入画 美好的心情 尽情抒发 画布浸染 生活的色彩 小溪流水 倒映着天边晚霞 远处的村庄 鳞次栉比 白杨翠柳掩映着 小桥人家 调色板...,15,自然就是一幅画
5b2e534852055a34b45cebca,琢玉书生,21,今夜 无法入眠 睫毛 飞上九天 长了毛的思绪 无边无际漫延 深邃的眼目里 萦绕着思念 秋夜 漫长深寒 躲在被窝里的情感 发出阵阵轻叹 哀婉  幽...,20,梦里杨帆
5b2e534852055a34b45cebcb,新世相,0,Sayings： 前段时间微信自己做了一项调查，得出结论有 52% 的子女把爸妈屏蔽在了自己朋友圈之外。 我问了周围的年轻同事，发现情况还算相符...,8,只有鸡汤文博主知道你妈经历了什么
5b2e534852055a34b45cebcc,焱公子,48,文▏焱公子 做人没有梦想，和咸鱼有什么区别？ 这句经典台词出自周星驰电影《少林足球》。 以梦想为核的题材电影佳作很多，比如《当幸福来敲门》、《疯...,128,《神秘巨星》：与追梦本身相比，更弥足珍贵的，是替你守护梦想的人
5b2e534852055a34b45cebcd,熙娜_de72,4,🦋闻香识女人，每个女孩都应该拥有属于她自己的香水的味道哦🦋 ❤️爱香水情节是每个女孩的爱好之一 淡淡的香水味可以使心情美美哒 ❤️每个精致的女孩...,17,🦋闻香识女人🦋独特味道～香水情缘
5b2e534852055a34b45cebce,镇长苗大叔,6,谨以此诗送给命运不济的朋友们，人生苦短，岁月倏然。我们一生都在经历，都在成长，阳光总在风雨后，暗淡不会长久时。 满天的云 漫天的风 我看见云中有...,17,满天的云，漫天的风，挡不住心情
5b2e534952055a34b45cebcf,翘盼花开,24,开年就定了读书计划， 而枕边书换了一摞又一摞，一本又一本。 1， 先是看了有关阅读方面的书，为了更好的与孩子们亲子共读中，更大的发挥作用。看了一...,19,2018年读书计划——我想从这四本书开始
5b2e534952055a34b45cebd0,电影聚焦,1,一年一影帝，百年周星驰。周星驰自1990年《赌圣》开始，连续四年斩获票房榜冠军，直到1994年才被《赌神2》打破，那一年周星驰最好的成绩是第三名...,7,1994年最卖座十大港片，周星驰不敌发哥，《国产凌凌漆》仅排第三
5b2e534952055a34b45cebd1,重拾笔耕的璐璐,0,南渠市的四月已经完全步入了春天，工业区支行旁边的一家面馆内，王荟正慢悠悠的品尝着面前的牛肉面。身为江城人的她，一直对分配到南渠市来感到不忿，只有...,2,权力银行 五
5b2e534952055a34b45cebd2,星月新晨,10,“我的理想是当作家”，如果我还是小孩子，有人问，我一定是这样回答。 2018年3月14日   星期三   晴 时间过的太快了，转眼人到中年，当初...,12,我的写作情缘/我的理想是当作家
5b2e534952055a34b45cebd3,圆善,10,灵感是什么？ 是个娇羞的姑娘，眉清目秀，嘴角上扬，脚踩莲叶，从深闺款款而来。 是昏暗头顶的一点光，一束光或一片光，流星雨般转瞬即逝的闪亮。 是久...,18,灵感
5b2e534952055a34b45cebd4,圆善,21,江南 喝了碗驱寒汤 饮了坛女儿红 暖了身，醉了心 万物生 有块会言语的石头 安于寂静，立于墙根 等那约定的人 生生世世 2018.3.14,23,顽石也柔情
5b2e534952055a34b45cebd5,夜二郎,25,2018年3月14日，一代科学巨匠史蒂芬霍金在英国剑桥与世长辞，享年76岁。 他是爱因斯坦之后最伟大的科学思想家和理论物理学家；他为人类最伟大的...,75,【人物】霍金——天才已逝，今古空名
5b2e534952055a34b45cebd6,瀚能设计师俱乐部,0,瓷砖这个产品来说，真的不需要去选择什么品牌的最贵的， 因为我们可以看到，就算是有些比较便宜的瓷砖也能够 在使用很多年的时间里保持着光洁如新的程度...,1,装修时最能省钱的5个地方，不要被坑了，钱要花在刀刃上！
